name,abbrv,formula,state,ref1,ref2,date,model,E_units,G,H,S,Cp,V,a1.a,a2.b,a3.c,a4.d,c1.e,c2.f,omega.lambda,z.T
chromite,Chr,FeCr2O4,cr,RH95,NA,2024-05-23,CGL,J,-1344500,-1445500,146,133.58,44.01,301.8,-0.04157,487700,-2803,1.147E-05,0,0,1800
cassiterite,Cst,SnO2,cr,RH95,NA,2025-01-17,CGL_Ttr,J,-515800,-577600,49.02,53.22,21.55,76.04,0.007364,-2224000,0,0,0,0,1903
aluminum,Al,Al,cr,RH95,NA,2025-04-28,CGL_Ttr,J,0,0,28.3,24.21,9.999,41.32,-0.01988,-126500,-181.6,1.93E-05,0,0,933.5
La2O3,La2O3,La2O3,cr,MWBC16,KBK+14,2025-05-28,CGL_Ttr,J,-1703890,-1791600,127.32,108.78,49.99,120.6805,0.013424,-1413668,0,0,0,0,2313
Ce2O3,Ce2O3,Ce2O3,cr,MWBC16,KBK+14,2025-05-28,CGL_Ttr,J,-1709280,-1799800,148.1,115,46.47,113.736,0.028434,-641205,0,0,0,0,2392
CeO2,CeO2,CeO2,cr,MWBC16,KBK+14,2025-05-28,CGL_Ttr,J,-1026338,-1090400,62.29,61.63,24.61,74.4814,0.005837,-1297100,0,0,0,0,3083
Pr2O3,Pr2O3,Pr2O3,cr,MWBC16,KBK+14,2025-05-28,CGL_Ttr,J,-1720040,-1809900,152.7,118.15,54.16,121.6594,0.025561,-989420,0,0,0,0,2310
Nd2O3,Nd2O3,Nd2O3,cr,MWBC16,KBK+14,2025-05-28,CGL_Ttr,J,-1719840,-1806900,158.7,111.34,52.61,117.1079,0.028137,-1258450,0,0,0,0,2379
Sm2O3,Sm2O3,Sm2O3,cr,MWBC16,KBK+14,2025-05-28,CGL_Ttr,J,-1734664,-1823000,150.6,114.52,46.02,129.7953,0.019031,-1862270,0,0,0,0,2190
Eu2O3-monocl,Eu2O3,Eu2O3,cr,MWBC16,KBK+14,2025-05-28,CGL_Ttr,J,-1555060,-1650400,143.5,122.3,49.74,133.3906,0.016644,-1424350,0,0,0,0,2327
Eu2O3-cubic,Eu2O3,Eu2O3,cr,MWBC16,KBK+14,2025-05-28,CGL_Ttr,J,-1565043,-1662500,136.4,123.9,49.74,136.2978,0.014988,-1499300,0,0,0,0,2327
EuO,EuO,EuO,cr,MWBC16,KBK+14,2025-05-28,CGL_Ttr,J,-564358,-593200,83.6,NA,19.77,46.5453,0.00736,0,0,0,0,0,1793
Gd2O3-monocl,Gd2O3,Gd2O3,cr,MWBC16,KBK+14,2025-05-28,CGL_Ttr,J,-1734203,-1819700,157.1,105.1,48.24,114.6104,0.015234,-1249170,0,0,0,0,2430
Gd2O3-cubic,Gd2O3,Gd2O3,cr,MWBC16,KBK+14,2025-05-28,CGL_Ttr,J,-1766570,NA,150.6,105.52,48.24,114.8086,0.017291,-1283970,0,0,0,0,2430
TbO2,TbO2,TbO2,cr,MWBC16,KBK+14,2025-05-28,CGL_Ttr,J,-915111,-972200,86.9,NA,24.67,73.259,0.013202,-1042400,0,0,0,0,1400
Tb2O3,Tb2O3,Tb2O3,cr,MWBC16,KBK+14,2025-05-28,CGL_Ttr,J,-1777260,-1865200,159.2,116,46.68,120.6682,0.022172,-1002610,0,0,0,0,1823
Dy2O3,Dy2O3,Dy2O3,cr,MWBC16,KBK+14,2025-05-28,CGL_Ttr,J,-1771740,-1863400,149.8,116.27,45.8,121.2302,0.015276,-845800,0,0,0,0,2223
Ho2O3,Ho2O3,Ho2O3,cr,MWBC16,KBK+14,2025-05-28,CGL_Ttr,J,-1793280,-1883300,156.38,114.98,44.96,121.934,0.010116,-886280,0,0,0,0,2538
Er2O3,Er2O3,Er2O3,cr,MWBC16,KBK+14,2025-05-28,CGL_Ttr,J,-1810380,-1900100,153.13,108.49,44.21,123.2921,0.008622,-1544330,0,0,0,0,2538
Tm2O3,Tm2O3,Tm2O3,cr,MWBC16,KBK+14,2025-05-28,CGL_Ttr,J,-1795080,-1889300,139.7,116.73,43.26,128.4322,0.005232,-1178910,0,0,0,0,2588
Yb2O3,Yb2O3,Yb2O3,cr,MWBC16,KBK+14,2025-05-28,CGL_Ttr,J,-1726740,-1814500,133.1,115.35,46.25,130.6438,0.003346,-1448200,0,0,0,0,2687
Lu2O3,Lu2O3,Lu2O3,cr,MWBC16,KBK+14,2025-05-28,CGL_Ttr,J,-1792670,-1877000,126.79,101.75,41.91,122.4593,0.00729,-2034140,0,0,0,0,2762
Y2O3,Y2O3,Y2O3,cr,MWBC16,MK04,2025-05-28,CGL,J,-1844070,-1932800,98.96,103.4,46.16,122.91,0.00743,-1931300,0,0,0,0,2000
La(OH)3,La(OH)3,La(OH)3,cr,MWBC16,DRT98,2025-05-28,CGL,J,-1284200,-1416100,117.81,NA,43.35,174.6003,0.011336,796396,0,0,-20746.01,-1,1273
Pr(OH)3,Pr(OH)3,Pr(OH)3,cr,MWBC16,DRT98,2025-05-28,CGL,J,-1280900,-1413800,131.7,NA,41.8,174.6003,0.009677,858653,0,0,-20698.87,-1,1273
Nd(OH)3,Nd(OH)3,Nd(OH)3,cr,MWBC16,DRT98,2025-05-28,CGL,J,-1283000,-1415600,129.87,NA,40.65,174.6003,0.010826,983534,0,0,-21241.87,-1,1273
Eu(OH)3,Eu(OH)3,Eu(OH)3,cr,MWBC16,DRT98,2025-05-28,CGL,J,-1180600,-1319100,119.88,NA,39.76,174.6003,0.027272,791828,0,0,-20557.44,-1,1273
Gd(OH)3,Gd(OH)3,Gd(OH)3,cr,MWBC16,DRT98,2025-05-28,CGL,J,-1276200,-1408900,126.63,NA,38.72,174.6003,0.014341,967638,0,0,-22925.02,-1,1273
Tb(OH)3,Tb(OH)3,Tb(OH)3,cr,MWBC16,DRT98,2025-05-28,CGL,J,-1281100,-1414800,128.37,NA,37.66,174.6003,0.012288,1137175,0,0,-22959.94,-1,1273
Ho(OH)3,Ho(OH)3,Ho(OH)3,cr,MWBC16,DRT98,2025-05-28,CGL,J,-1297400,-1431100,130.04,NA,37.26,174.6003,0.021297,1148144,0,0,-23562.31,-1,1273
Y(OH)3,Y(OH)3,Y(OH)3,cr,MWBC16,DRT98,2025-05-28,CGL,J,-1338500,-1472300,99.21,NA,37.51,174.6003,0.021297,1148144,0,0,-23562.31,-1,1273
LaCl3,LaCl3,LaCl3,cr,MWBC16,KK03,2025-05-28,CGL_Ttr,J,-995890,-1071600,137.57,98.03,65.95,74.9288,0.051654,684520,0,0,0,0,1133
CeCl3,CeCl3,CeCl3,cr,MWBC16,KK03,2025-05-28,CGL_Ttr,J,-983610,-1059700,151.42,98.6,64.22,90.9772,0.035812,-271530,0,0,0,0,1090
PrCl3,PrCl3,PrCl3,cr,MWBC16,KK03,2025-05-28,CGL_Ttr,J,-982720,-1058600,153.3,98.95,64.15,85.6511,0.039524,134650,0,0,0,0,1060
NdCl3,NdCl3,NdCl3,cr,MWBC16,KK03,2025-05-28,CGL_Ttr,J,-965560,-1040900,153.43,99.24,63.08,87.2834,0.038586,40210,0,0,0,0,1032
SmCl3,SmCl3,SmCl3,cr,MWBC16,KK03,2025-05-28,CGL_Ttr,J,-949550,-1025300,150.12,99.54,89.81,95.3748,0.033444,-516135,0,0,0,0,950
EuCl3,EuCl3,EuCl3,cr,MWBC16,KK03,2025-05-28,CGL_Ttr,J,-855390,-935400,144.06,106.98,63.13,100.9736,0.030092,-263620,0,0,0,0,894
GdCl3,GdCl3,GdCl3,cr,MWBC16,KK03,2025-05-28,CGL_Ttr,J,-943280,-1018200,151.42,97.78,60.74,88.7959,0.031444,-34750,0,0,0,0,875
TbCl3,TbCl3,TbCl3,cr,MWBC16,KK03,2025-05-28,CGL_Ttr,J,-935170,-1010600,154.85,97.8,75.36,86.292,0.038598,0,0,0,0,0,783
DyCl3,DyCl3,DyCl3,cr,MWBC16,KK03,2025-05-28,CGL_Ttr,J,-923340,-993100,175.4,100.5,68.87,104.5279,-0.027019,0,0,4.53E-05,0,0,924
HoCl3,HoCl3,HoCl3,cr,MWBC16,KK03,2025-05-28,CGL_Ttr,J,-928290,-997700,177.1,101.9,92.03,100.382,0.005091,0,0,0,0,0,993
ErCl3,ErCl3,ErCl3,cr,MWBC16,KK03,2025-05-28,CGL_Ttr,J,-925020,-994400,175.1,99.78,87.84,101.4247,-0.016327,0,0,3.63E-05,0,0,1049
TmCl3,TmCl3,TmCl3,cr,MWBC16,KK03,2025-05-28,CGL_Ttr,J,-926200,-996300,173.5,100,69.52,102.0423,-0.017956,0,0,3.73E-05,0,0,1095
YbCl3,YbCl3,YbCl3,cr,MWBC16,KK03,2025-05-28,CGL_Ttr,J,-892360,-959500,169.3,101.4,68.11,104.8985,-0.02384,0,0,4.06E-05,0,0,1138
LuCl3,LuCl3,LuCl3,cr,MWBC16,KK03,2025-05-28,CGL_Ttr,J,-917760,-987100,153,96.62,90.66,98.3259,-0.01795,0,0,4.1E-05,0,0,1198
LaF3,LaF3,LaF3,cr,MWBC16,KK03,2025-05-28,CGL_Ttr,J,-1656370,-1699500,106.98,90.29,33.74,255.8744,-0.16815,-774231,-1972.378,8.48E-05,0,0,1766
CeF3,CeF3,CeF3,cr,MWBC16,KK03,2025-05-28,CGL_Ttr,J,-1641370,-1689200,115.23,93.47,29.84,103.2577,-0.0129896,-720870,0,2.47E-05,0,0,1703
PrF3,PrF3,PrF3,cr,MWBC16,KK03,2025-05-28,CGL_Ttr,J,-1641370,-1689100,121.22,92.65,32.56,130.5994,-0.0325026,-2655590,0,1.82E-05,0,0,1670
NdF3,NdF3,NdF3,cr,MWBC16,KK03,2025-05-28,CGL_Ttr,J,-1634370,-1679400,120.79,92.42,31.75,103.3867,0.0016669,-1101170,0,1.04E-05,0,0,1649
SmF3,SmF3,SmF3,cr,MWBC16,KK03,2025-05-28,CGL_Ttr,J,-1624370,-1700700,116.5,91.7,31.85,169.0564,-0.076809,-4840760,0,0,0,0,743
GdF3,GdF3,GdF3,cr,MWBC16,KK03,2025-05-28,CGL_Ttr,J,-1621370,-1699300,114.77,88.39,27.37,102.3403,0.0060945,-1401620,0,0,0,0,1347
TbF3,TbF3,TbF3,cr,MWBC16,KK03,2025-05-28,CGL_Ttr,J,-1618370,-1695900,118.97,90.5,30.14,97.5769,0.0198845,-1156100,0,0,0,0,1446
DyF3,DyF3,DyF3,cr,MWBC16,KK03,2025-05-28,CGL_Ttr,J,-1616870,-1692000,118.07,88.94,31.02,91.2338,0.0282118,-926687,0,-3.16E-06,0,0,1426
HoF3,HoF3,HoF3,cr,MWBC16,KK03,2025-05-28,CGL_Ttr,J,-1624370,-1697800,120.34,88.6,29.27,131.7639,-0.0650032,-2463830,0,4.425E-05,0,0,1416
ErF3,ErF3,ErF3,cr,MWBC16,KK03,2025-05-28,CGL_Ttr,J,-1614370,-1693600,116.86,90.07,29.99,121.3374,-0.0303149,-2155640,0,2.27E-05,0,0,1388
TmF3,TmF3,TmF3,cr,MWBC16,KK03,2025-05-28,CGL_Ttr,J,-1614370,-1693700,114.98,90.8,25.06,115.6209,-0.0171827,-1853060,0,1.29E-05,0,0,1325
YbF3,YbF3,YbF3,cr,MWBC16,KK03,2025-05-28,CGL_Ttr,J,-1587370,-1655100,111.84,89.4,29,103.7012,0.0092366,-1516080,0,0,0,0,1267
LuF3,LuF3,LuF3,cr,MWBC16,KK03,2025-05-28,CGL_Ttr,J,-1610370,-1679900,94.83,87.07,33.49,89.0368,0.0192857,-685980,0,0,0,0,1230
LaPO4,LaPO4,LaPO4,cr,MWBC16,PK06,2025-05-28,CGL,J,-1850500,-1969700,108.28,101.28,47.48,121.13,0.030116,-2562500,0,0,0,0,1273
CePO4,CePO4,CePO4,cr,MWBC16,PK06,2025-05-28,CGL,J,-1849900,-1969500,119.97,106.63,46.5,125.21,0.027894,-2408500,0,0,0,0,1273
PrPO4,PrPO4,PrPO4,cr,MWBC16,PK06,2025-05-28,CGL,J,-1841900,-1961800,123.2,106.04,46.3,124.5,0.030374,-2449500,0,0,0,0,1273
NdPO4,NdPO4,NdPO4,cr,MWBC16,PK06,2025-05-28,CGL,J,-1848400,-1967900,122.9,104.92,45.5,132.96,0.022541,-3100900,0,0,0,0,1273
SmPO4,SmPO4,SmPO4,cr,MWBC16,PK06,2025-05-28,CGL,J,-1847000,-1965800,122.5,105.59,44.19,133.13,0.023468,-3068700,0,0,0,0,1273
EuPO4,EuPO4,EuPO4,cr,MWBC16,PK06,2025-05-28,CGL,J,-1741600,-1864400,117.2,111.49,45.48,137.56,0.017693,-2785400,0,0,0,0,1273
GdPO4,GdPO4,GdPO4,cr,MWBC16,PK06,2025-05-28,CGL,J,-1840800,-1958500,124.57,102.21,43.53,133.24,0.012793,-3097200,0,0,0,0,1273
TbPO4,TbPO4,TbPO4,cr,MWBC16,NLM+15,2025-05-28,CGL,J,-1855900,-1971100,138.1,NA,44.8,165.51,0.01904,-661298.2,-1024.372,1.187E-05,0,0,1273
DyPO4,DyPO4,DyPO4,cr,MWBC16,GHFW16,2025-05-28,CGL,J,-1829100,-1950600,119,NA,44.27,185.5,0,-3261000,-751.9,0,0,0,1273
HoPO4,HoPO4,HoPO4,cr,MWBC16,NLM+15,2025-05-28,CGL,J,-1857000,-1971600,142.3,NA,43.75,0,0,0,0,0,0,0,1273
ErPO4,ErPO4,ErPO4,cr,MWBC16,GHFW16,2025-05-28,CGL,J,-1832500,-1954100,116.6,NA,43.29,264.19,-0.03543,491967.5,-2752.696,9.42E-06,0,0,1273
TmPO4,TmPO4,TmPO4,cr,MWBC16,NLM+15,2025-05-28,CGL,J,-1849300,-1964700,138.1,NA,42.7,0,0,0,0,0,0,0,1273
YbPO4,YbPO4,YbPO4,cr,MWBC16,NLM+15,2025-05-28,CGL,J,-1817000,-1929400,133.9,NA,41.11,247.56,-0.02291,256022.1,-2463.215,6.87E-06,0,0,1273
LuPO4,LuPO4,LuPO4,cr,MWBC16,NLM+15,2025-05-28,CGL,J,-1840600,-1955400,117.2,NA,41.9,268.28,-0.04472,570634.2,-2803.989,1.1187E-05,0,0,1273
YPO4,YPO4,YPO4,cr,MWBC16,NLM+15,2025-05-28,CGL,J,-1872400,-1987700,108.8,NA,44.57,134.06,0.01833,-3490000,-52.4841,4.24E-07,0,0,1273
beta-Ta2O5,Ta2O5,Ta2O5,cr,JSW09,AKK+20.1,2025-06-01,CGL_Ttr,J,-1904040,-2038033,146.389,135.279,54.021,142.29,0.05545,-1975090,0,-1.48944E-05,0,0,1593
beta-Nb2O5,Nb2O5,Nb2O5,cr,NRK74,AKK+20.2,2025-06-01,CGL_Ttr,cal,-421600,-453500,32.8,31.57,59.47,36.9,0.00512,-610000,0,0,0,0,1785
cadmium,Cd,Cd,cr,HB24,RH95.9,2023-07-07,CGL,J,0,0,51.8,25.98,13.005,0,-0.038115,-134020,300.44,-1.43E-05,0,0,594.18
monteponite,Mtp,CdO,cr,HB24,Bla17,2023-07-07,CGL,J,-228661,-258350,54.8,43.65,15.59,47.26,0.00636,-490000,0,0,0,0,1273
Cd(OH)2,Cd(OH)2,Cd(OH)2,cr,HB24,Bla17,2023-07-07,CGL,J,-472900,-559850,96,80,29.67,104.67,0.00279,-2267000,0,0,0,0,1273
greenockite,Gnk,CdS,cr,HB24,RH95.9,2023-07-07,CGL,J,-146100,-149600,72.2,47.3,29.93,35.38,0.01503,-533300,235.7,-2.4E-06,0,0,1100
CdSO4,CdSO4,CdSO4,cr,HB24,Bla17,2023-07-07,CGL,J,-822631,-933280,123.04,100.4,44.44,77.32,0.0774,0,0,0,0,0,1273
otavite,Ota,CdCO3,cr,HB24,Bla17,2023-07-07,CGL,J,-674698,-752630,103.88,89.11,34.3,57.77,0.11693,-313000,0,0,0,0,1273
gallium,Ga,Ga,cr,HB24,Pan82,2023-07-07,CGL,cal,0,0,9.758,6.25,11.803,6.496,0.0002,0,0,0,0,0,302.9
Ga2O3,Ga2O3,Ga2O3,cr,HB24,Pan82,2023-07-07,CGL,cal,-238620,-260300,20.31,22.02,31.87,27.135,0.003144,-538000,0,0,0,0,2000
GaOOH,GaOOH,GaOOH,cr,HB24,Bla17,2023-07-07,CGL,J,-627893,-705329,51.61,86.24,19.7,54.39,0.06418,1130000,0,0,0,0,1273
GaS,GaS,GaS,cr,HB24,PMW87.1,2023-07-07,CGL,cal,-48927,-50000,13.82,11.02,26.37,10.705,0.004912,-102100,0,0,0,0,1000
Ga2S3,Ga2S3,Ga2S3,cr,HB24,BKK77.2,2023-07-07,CGL,cal,NA,-122800,33.4,24.999,62.505,21.63,0.0113,0,0,0,0,0,1363
germanium,Ge,Ge,cr,HB24,RH95.9,2019-11-28,CGL,J,0,0,31.09,5.59,13.63,24.033,0.003049,-157140,0.84921,-2.5E-08,0,0,1211.4
"GeO2 (hex)","GeO2 (hex)",GeO2,cr,HB24,PS98,2019-11-28,CGL,cal,-119700,-132600,13.21,12.45,24.44,14.623,0.003296,-280500,0,0,0,0,1273
argutite,"GeO2 (tetr)",GeO2,cr,HB24,PS98,2019-11-28,CGL,cal,-124600,-138700,9.49,11.99,17.42,16.457,0.002178,-454900,0,0,0,0,1273
GeS,GeS,GeS,cr,HB24,OC95,2019-11-28,CGL,J,-62276,-61195,66.93,47.77,25.53,45.6,0.0146,-197000,0,0,0,0,930
GeS2,GeS2,GeS2,cr,HB24,NRK74.1,2019-11-28,CGL_Ttr,cal,-44800,-45300,20.9,15.7,22.27,15.665,0.002624,-66401,0,0,0,0,1113
"GeS2 (alpha)","GeS2 (alpha)",GeS2,cr,HB24,MMO+11,2019-11-28,CGL,J,NA,-124683,87.935,66.191,22.27,-66.63,0.1597,-7672000,0,-5.18E-05,52240,-1,1116
indium,In,In,cr,HB24,Pan82,2023-07-07,CGL,cal,0,0,13.82,6.389,15.76,2.62,0.009254,82700,0,0,0,0,429.78
In2O3,In2O3,In2O3,cr,HB24,Pan82,2023-07-07,CGL,cal,-198537,-221270,24.9,24,38.67,29.323,0.001936,-524500,0,0,0,0,1327
InS,InS,InS,cr,HB24,PMW87.1,2023-07-07,CGL,cal,-30652,-32000,16.96,11.5,28.36,11.613,0.003112,-92500,0,0,0,0,965
In2S3,In2S3,In2S3,cr,HB24,PMW87.1,2023-07-07,CGL,cal,-81564,-85000,39.1,28.2,66.5,30.434,0.001416,-235600,0,0,0,0,660
In2(SO4)3,In2(SO4)3,In2(SO4)3,cr,HB24,BKK77.2,2023-07-07,CGL,cal,NA,-651400,72.2,65.739,150.53,47.85,0.06,0,0,0,0,0,943
Co(OH)2,Co(OH)2,Co(OH)2,cr,SB99,Shv08,2021-07-07,CGL,J,-455661,NA,84,,24.74,96.912,0.014076,-987500,0,0,0,0,1500
CoSO4,CoSO4,CoSO4,cr,NRK74,NA,2021-07-07,CGL,cal,-187310,-212560,28.1,24.67,360,30.1,0.00992,0,0,0,0,0,1200
spherocobaltite,Scbt,CoCO3,cr,BKK77,NA,2021-07-07,CGL,cal,NA,-170000,21.18,19.936,28.22,22,0.0093,-430000,0,0,0,0,800
"ferrous hydroxide",OH-Fe,Fe(OH)2,cr,LS20,NA,2025-06-06,CGL,cal,-117730,-137340,21,21.3,26,26.06,0.00435,-538000,0,0,0,0,1000
ferrotremolite,Tr-Fe,Ca2Fe5Si8O22(OH)2,cr,LS20,NA,2025-06-06,CGL,cal,-2349100,-2511300,163.5,169.2,283,197.93,0.05895,-4117000,0,0,0,0,1000
greenalite,Gre,Fe3Si2O5(OH)4,cr,LS20,NA,2025-06-06,CGL,cal,-716530,-787810,72.6,74.1,115,81.65,0.0326,-1539000,0,0,0,0,1000
minnesotaite,Mns,Fe3Si4O10(OH)2,cr,LS20,NA,2025-06-06,CGL,cal,-1070060,-1153380,83.5,88.5,148,88.31,0.04261,-1115000,0,0,0,0,1000
Mg-cronstedtite,Cro-Mg,(Mg2Fe)(FeSi)O5(OH)4,cr,LS20,NA,2025-06-06,CGL,cal,-789000,-865180,60.8,71.8,108,77.03,0.04052,-1540000,0,0,0,0,1000
hisingerite,Hsg,Fe2Si2O5(OH)4,cr,LS20,NA,2025-06-06,CGL,cal,-703430,-777330,57.3,63.4,105,68.77,0.04498,-1669000,0,0,0,0,1000
uranium,uranium,U,cr,NEA20,NA,2023-08-07,CGL,J,0,0,50.2,27.66,12.49,26.92,-0.002502,-76986,0,2.6556E-05,0,NA,941
uraninite,Urn,UO2,cr,NEA20,NA,2023-08-07,CGL,J,-1031833,-1085000,77.03,63.6,24.618,66.7437,0.0431393,-1168630,0,-3.564E-05,1.1655E-08,3,3000
beta-UO2.25,beta-UO2.25,UO2.25,cr,NEA20,NA,2023-08-07,CGL,J,-1069083,-1127400,85.4,NA,NA,79.089,0.01365,-1038000,0,0,NA,NA,600
UO2.25,UO2.25,UO2.25,cr,NEA20,NA,2024-07-02,CGL,J,-1069125,-1128000,83.53,73.34,25.08,1487.6,-6.9737,-17860000,0,0.009736,NA,NA,348
alpha-UO2.3333,alpha-UO2.3333,UO2.3333,cr,NEA20,NA,2024-07-02,CGL,J,NA,NA,82.17,71.42,23.977,64.149,0.04914,-672000,0,0,NA,NA,347
beta-UO2.3333,beta-UO2.3333,UO2.3333,cr,NEA20,NA,2024-07-02,CGL,J,-1079572,-1141000,83.51,71.84,23.877,64.338,0.04979,-655000,0,0,NA,NA,346
UO2.6667,UO2.67,UO2.6667,cr,NEA20,NA,2024-07-02,CGL,J,-1123157,-1191600,94.18,79.31,33.44,93.089,0.00916,-1437200,0,0,NA,NA,2000
gamma-UO3,gamma-UO3,UO3,cr,NEA20,NA,2024-07-02,CGL,J,-1145739,-1223800,96.11,81.67,35.56,88.103,0.01664,-1012800,0,0,NA,NA,850
